Id,SalePrice
1712,128749.76201975046
1713,143216.48202406004
1714,143617.5653318449
1715,152502.83352137575
1716,148249.20385365494
1717,166834.18976783258
1718,143904.69269378757
1719,124443.93325407454
1720,126006.38396895537
1721,155533.38577804033
1722,147510.19682929906
1723,180344.36469275737
1724,146867.93560660063
1725,119567.10744586641
1726,135518.42237901533
1727,145850.12015791287
1728,149230.69152685226
1729,139502.24212083075
1730,131332.67438918905
1731,177247.78344292333
1732,205536.0049066239
1733,182613.0664458505
1734,158536.22229294205
1735,201085.0069903598
1736,185096.48784626726
1737,115533.33724990381
1738,145986.15504737696
1739,102508.84008136146
1740,154556.96794757937
1741,185591.5109095893
1742,178030.12647275854
1743,176648.69514757578
1744,135413.24503763494
1745,112284.70437969487
1746,104447.58013636073
1747,114490.58654008571
1748,100893.82265930438
1749,144451.54911866944
1750,132163.68619370455
1751,108779.09471954475
1752,196004.8256944272
1753,117286.25274206615
1754,101914.86170027111
1755,133496.80049389918
1756,206448.8973084072
1757,193303.89272232362
1758,150087.79440538725
1759,125124.4810635932
1760,151481.58999435938
1761,139002.33220987738
1762,111816.35547677903
1763,133512.6309577629
1764,180637.5460336959
1765,110988.20956733022
1766,140038.7083500947
1767,133622.50293639928
1768,153287.59141162992
1769,132336.218365234
1770,182496.39176845198
1771,133805.54266909632
1772,137499.26223369135
1773,146504.70827928395
1774,113863.34493488826
1775,163130.51779956833
1776,160694.31061525145
1777,198565.99846255025
1778,178300.0505533824
1779,184047.5572481832
1780,138175.55798649346
1781,139225.41827183525
1782,207916.39076250512
1783,148891.51465027189
1784,171522.70903575703
1785,154291.1861934469
1786,96409.02428260291
1787,129591.00880779194
1788,291011.1085289985
1789,177984.75210970637
1790,211533.1771076584
1791,93516.08569514855
1792,121942.27072998311
1793,166981.33058260148
1794,186144.90344748073
1795,147464.95292848474
1796,174797.99395672875
1797,145265.40875027978
1798,163238.39927680863
1799,223016.85006659382
1800,170370.35470743958
1801,138372.7125636332
1802,119879.35388511313
1803,114880.0356203784
1804,192934.73160451723
1805,164621.7014252543
1806,135361.9237467129
1807,105958.12656546931
1808,149379.11919421138
1809,124906.08832737055
1810,122833.05466622226
1811,106778.92443108151
1812,107006.0271213013
1813,135094.12416176355
1814,172246.42967954927
1815,331586.6981287717
1816,194844.12000341344
1817,132593.58496392384
1818,105808.16407454712
1819,163923.44779920642
1820,194429.5166365404
1821,113924.10223853319
1822,128867.83360386474
1823,178464.81993827256
1824,135941.0699039547
1825,159651.32548851098
1826,175002.7937431329
1827,161577.01194836595
1828,134248.72022684713
1829,167997.51632476752
1830,112978.39688126449
1831,94158.18599618507
1832,82862.09762270216
1833,102957.85325269973
1834,136930.86425222093
1835,90359.48885273782
1836,98419.88235079881
1837,158084.68653925494
1838,130566.14696241426
1839,253264.29447060195
1840,146631.21955400566
1841,164996.85606553263
1842,174299.4956924188
1843,150392.60955987318
1844,183206.1294293163
1845,123857.0381825706
1846,151772.68686084723
1847,120368.72101536494
1848,274428.9780001468
1849,161370.21116601786
1850,154146.2528414445
1851,127582.48853713763
1852,157603.51468964183
1853,181192.09814736326
1854,168129.59909428685
1855,150681.67028393396
1856,128521.01508317105
1857,125898.80107081009
1858,107521.05186705438
1859,145420.03816497768
1860,160115.45270148595
1861,147090.61400929728
1862,117569.82683033436
1863,120632.02737163287
1864,120596.16203608165
1865,137861.55949159086
1866,127529.96906140211
1867,136841.35259369743
1868,122196.89827020194
1869,166474.08618266316
1870,157449.14990304576
1871,132553.6750849716
1872,159933.32626599618
1873,128928.92563726078
1874,188967.8329250193
1875,135634.8715584847
1876,140657.55340426642
1877,144758.58283718902
1878,127180.39504386226
1879,166346.68658737937
1880,190903.35310151693
1881,135094.16399623192
1882,109852.4265329661
1883,134401.87722601634
1884,124418.71081408193
1885,135657.80156308794
1886,119199.83584557533
1887,151513.30720821032
1888,134551.77950036764
1889,164233.0849733572
1890,154399.81570990622
1891,173359.65732453772
1892,182332.97593664107
1893,129478.47758526335
1894,96900.66158608471
1895,122153.62989435182
1896,149983.6872190538
1897,143518.29348841004
1898,149980.0168702655
1899,179833.07144742834
1900,171514.59616491958
1901,164897.61837410368
1902,157671.49785968036
1903,115424.61089009892
1904,177536.74630868252
1905,143406.0926134213
1906,140065.22028344116
1907,139934.530509516
1908,205371.77232454284
1909,203580.63571494195
1910,185482.9584400111
1911,144464.0393394561
1912,116025.99896392143
1913,102365.4570373643
1914,215591.91621140926
1915,182476.2481651386
1916,235958.5740903183
1917,114984.34442568092
1918,190811.92183086273
1919,155838.17152510677
1920,121034.22297873431
1921,109285.89323012528
1922,129254.11359907684
1923,123553.16039782391
1924,154295.47328494847
1925,114095.342576331
1926,116701.97717456336
1927,168869.65775757347
1928,143851.00298016908
1929,208745.29253708155
1930,187745.63255954447
1931,207397.89804629728
1932,152846.13233217393
1933,135059.58477782327
1934,139323.66693882315
1935,148117.5519877887
1936,135402.69575395304
1937,128872.05929798912
1938,147961.95195098413
1939,142454.8967016484
1940,168478.7913522211
1941,123290.69962106737
1942,135249.50003203115
1943,169233.49935730305
1944,119507.14161873629
1945,127852.98368607987
1946,110063.90308891602
1947,142700.3622069272
1948,110804.13414902384
1949,128868.96362754141
1950,141380.22480084858
1951,102158.85477484949
1952,109887.68425921233
1953,160427.28419552767
1954,109609.62811239537
1955,148753.52846719636
1956,97720.6171260973
1957,126910.94585920102
1958,107253.76101502312
1959,124199.28755602207
1960,175143.6210564354
1961,197402.4587868979
1962,199556.11508091868
1963,198860.35551429394
1964,169647.4429165726
1965,158182.2669972987
1966,170779.13563337043
1967,151138.54521070974
1968,109810.31117111201
1969,121981.06671244046
1970,96344.04642926328
1971,102374.89067627878
1972,118497.99371813526
1973,124937.32739243259
1974,124131.7480708186
1975,106534.36643797687
1976,144155.5607123007
1977,105477.64091945822
1978,97911.7963707013
1979,139947.8989286752
1980,154659.5770155797
1981,145599.903835069
1982,168573.07762393123
1983,159704.64913347203
1984,163374.71083796283
1985,154423.88959329724
1986,147895.0799977627
1987,178185.85377398453
1988,151026.26963417814
1989,134696.87724496747
1990,121904.73518082558
1991,183640.90459176598
1992,120953.52055287368
1993,156354.22683149696
1994,102112.11832279037
1995,134293.00359007152
1996,118778.45625583541
1997,117758.34894675731
1998,122599.5686913729
1999,135184.7640290862
2000,108301.60692133219
2001,130772.15064243502
2002,137949.53683075032
2003,129853.99134011295
2004,146981.3491994551
2005,139702.43081655417
2006,156148.87441370176
2007,127366.74881408145
2008,186638.12205329837
2009,142193.11605201915
2010,130132.98684803357
2011,140861.95338102756
2012,157848.82832176433
2013,142301.2984832931
2014,139955.1083115879
2015,129307.49460385763
2016,145546.11750489802
2017,130422.53213213787
2018,181994.48495750714
2019,215563.42421151287
2020,191660.06451202274
2021,172006.35614405552
2022,140482.74078173374
2023,124293.26815942548
2024,122639.17282027831
2025,101147.51325457067
2026,171423.2333732932
2027,212842.05716256326
2028,158356.86158688003
2029,168575.8242586426
2030,143520.2631420119
2031,159972.30087535732
2032,156309.42333834944
2033,149982.9313964075
2034,187794.32824672756
2035,139530.8508342416
2036,160609.8684764207
2037,159204.27651080344
2038,122247.43690272677
2039,167872.48874288943
2040,82843.94970495245
2041,146785.56072450517
2042,132728.6481661595
2043,131712.7356242908
2044,97125.12585245086
2045,120265.86439779839
2046,123175.35388662426
2047,141969.16659792291
2048,195800.8213809307
2049,110954.25084946153
2050,111614.26797575982
2051,206521.0945535805
2052,145945.59821944934
2053,167230.43491193146
2054,224489.6820960662
2055,132787.06218009788
2056,165730.32183625706
2057,167884.58302059755
2058,116370.83735985543
2059,157216.96854785102
2060,144210.80727880096
2061,125512.05482836875
2062,161327.10285605982
2063,209097.32556464613
2064,150668.87782581543
2065,169582.31352751207
2066,118264.7608493601
2067,153348.25065584164
2068,102865.65856622865
2069,223354.01752837416
2070,146850.82546002005
2071,234558.26892749502
2072,133628.42824886483
2073,172505.98126443572
2074,135048.3832361592
2075,153091.93849549332
2076,176001.0838868333
2077,161331.39048303725
2078,164509.17487156656
2079,152297.5342406587
2080,172617.04202149293
2081,134180.30743503646
2082,90714.3723997932
2083,132765.23902531635
2084,198380.87870804634
2085,157589.88226713735
2086,165799.38518108174
2087,133420.57663501232
2088,126359.87230414369
2089,215762.4093402413
2090,128253.6821628435
2091,105612.78341535329
2092,122530.54315941576
2093,115684.19283032145
2094,141915.8788988303
2095,129152.43081658726
2096,177877.79118766665
2097,143224.55271700106
2098,128114.95491043628
2099,324769.2203942076
2100,112958.22781707518
2101,114096.01278509361
2102,123694.24448900878
2103,179063.05828481007
2104,87726.09357116358
2105,121451.83474586094
2106,158119.72778484257
2107,80836.00327387189
2108,159070.03497460583
2109,151649.2991498031
2110,156245.83768963753
2111,121666.2686939916
2112,124234.2880437595
2113,176165.85385958213
2114,159127.69508430298
2115,135965.56064679456
2116,189708.85052004742
2117,143803.3971747144
2118,161801.4545832533
2119,170589.24288525447
2120,170920.90952335042
2121,251591.89926598515
2122,188351.5669489764
2123,279613.0779768448
2124,109060.50753296867
2125,103829.7661615453
2126,133936.27579255114
2127,102421.24948126626
2128,116467.67075434487
2129,170748.13131862742
2130,100787.71821501097
2131,96540.43755264053
2132,127737.65280987811
2133,139590.12905491827
2134,137323.5870064656
2135,175069.1347942518
2136,137346.76758820852
2137,146043.30049237562
2138,154899.98167199155
2139,156721.00404029404
2140,184398.8230500949
2141,193533.09816063335
2142,154884.50287646026
2143,164532.71316758846
2144,135941.72104888182
2145,190758.4691668349
2146,149513.3593044683
2147,134431.17077392913
2148,160399.6442915934
2149,199927.48880338302
2150,128088.13599685491
2151,155422.58358220165
2152,109898.88042622119
2153,124996.89602203274
2154,165246.02043689936
2155,137713.08526791315
2156,99527.78357017433
2157,135830.21841954524
2158,110839.85596987707
2159,122050.38306573147
2160,174780.15398635945
2161,127337.32863329833
2162,100530.697399928
2163,140242.19875637087
2164,136952.53079007062
2165,140175.8348632255
2166,189683.1531431089
2167,151759.28661232608
2168,139780.9658700887
2169,138805.34851522738
2170,133161.08641293092
2171,167732.3271142381
2172,153231.17939193797
2173,138598.37235851728
2174,113772.9146871759
2175,121596.6612165034
2176,120836.60104181695
2177,108936.23806117092
2178,129119.2462556917
2179,225622.96464736832
2180,119331.43949906509
2181,137205.65389702847
2182,129660.83126894892
2183,144580.56287712997
2184,132944.3995400294
2185,170056.82815011757
2186,151852.29347899943
2187,151647.18925397168
2188,134023.317851024
2189,84168.96008164497
2190,180049.7221390647
2191,176933.91422984138
2192,188216.9522093279
2193,151873.4939281301
2194,169584.03047535574
2195,169313.33792112037
2196,154786.0908496621
2197,152358.01467019136
2198,128394.76035690725
2199,124520.36498835454
2200,176005.36992377767
2201,160345.68769977088
2202,169147.88247253592
2203,136124.9808593407
2204,140486.22135938666
2205,148016.4797370686
2206,180342.9489948161
2207,123353.6666029851
2208,139640.43268188532
2209,132143.6559347988
2210,204344.61154387597
2211,153272.54318126928
2212,143132.7571133511
2213,120961.89294798525
2214,124387.29994775589
2215,165917.07732167264
2216,98465.71021200842
2217,225024.7769825684
2218,145076.6528613606
2219,170895.4546522107
2220,170917.66455792004
2221,182808.16319434548
2222,174625.0873235777
2223,114570.21627008899
2224,130131.6423874189
2225,133460.3781306781
2226,134463.11643886432
2227,152122.787682238
2228,137031.42340699324
2229,146821.73234266997
2230,165650.61317752066
2231,152592.08245395633
2232,132553.38208827164
2233,153763.4855352891
2234,145717.427892549
2235,137840.05611619647
2236,125358.88958568175
2237,120416.79366444702
2238,146202.65739568553
2239,137075.03013429113
2240,175303.92275612612
2241,155759.48986031808
2242,172287.01642634647
2243,158027.29326180677
2244,213578.8436176817
2245,219631.8490234368
2246,159723.89289847776
2247,180415.5930288254
2248,211937.69110975467
2249,201889.71269258996
2250,177901.29356899677
2251,96687.72437040167
2252,118146.21250282119
2253,162721.72838920756
2254,139850.95780801092
2255,128328.45747768231
2256,139991.01030955912
2257,116394.20502808192
2258,152340.5120736567
2259,134766.08331805057
2260,130016.67398134293
2261,174639.54289249872
2262,163800.29116136496
2263,125965.5987101174
2264,110112.53736480357
2265,126256.94217460854
2266,149166.24905168643
2267,110414.79686021712
2268,131424.9226502373
2269,132960.30313696567
2270,144513.83561782955
2271,122195.36639137419
2272,122287.83204238933
2273,149849.65611802723
2274,149964.93925072785
2275,139990.09941224524
2276,144007.74103936172
2277,122205.14113451305
2278,140359.6911363461
2279,198704.91043718482
2280,176342.41143409137
2281,160450.2858710896
2282,157140.75182248335
2283,175952.1619461188
2284,180732.98190472758
2285,175083.64366626323
2286,176314.52612308532
2287,140337.5868346891
2288,139878.8207229883
2289,127492.00085569685
2290,114165.36230686719
2291,118196.68248780235
2292,121143.10682757753
2293,112631.7741918112
2294,98691.28818813871
2295,123472.43301432743
2296,122064.62059000065
2297,149815.31125006973
2298,126627.5735052528
2299,97676.64611947883
2300,114457.14743263616
2301,158650.46758491578
2302,144323.8574135951
2303,133092.6591176561
2304,139299.20097587435
2305,199559.09034690465
2306,184935.69474702937
2307,176615.413455624
2308,146377.15841190997
2309,147732.8913453242
2310,174210.0398277499
2311,175050.14880515696
2312,155193.9918296545
2313,148546.7298099698
2314,152616.79596728724
2315,164479.66233267152
2316,154475.71199884874
2317,152834.696405843
2318,160793.1791713831
2319,160245.04491615886
2320,162589.95975403904
2321,143392.2645286216
2322,173151.95345150048
2323,174663.55554414424
2324,163208.8486243606
2325,144568.26133750586
2326,163043.76253251708
2327,124081.39608678897
2328,121259.93834178962
2329,141231.20155982432
2330,136027.5794552166
2331,112586.31276676587
2332,98428.59120251844
2333,111778.94140565417
2334,116374.39422933017
2335,124347.59881281627
2336,109248.55872489775
2337,159648.63425278338
2338,151979.69532197466
2339,122168.25498250437
2340,124836.55171624404
2341,166289.7174317715
2342,139953.60967889003
2343,151544.7186509693
2344,116363.46374562448
2345,126317.6846608541
2346,159041.59337810197
2347,163644.35733661646
2348,141008.53857302477
2349,168240.30522286711
2350,149031.3990983418
2351,146397.94778832275
2352,125124.70736561889
2353,112570.46083111681
2354,155997.74873312676
2355,140936.2461787883
2356,173379.82332841976
2357,133674.2917517651
2358,126985.6511203058
2359,157794.4590615819
2360,190919.12765893154
2361,174269.77354503193
2362,110040.315205601
2363,164412.61081225556
2364,153293.2041898795
2365,163429.90719651038
2366,199744.13449535752
2367,158168.4591435113
2368,185394.64066180415
2369,150986.3973290468
2370,176211.61597464097
2371,168243.63677164222
2372,153032.32141717683
2373,131567.025800009
2374,119785.79732863685
2375,147291.8680269436
2376,112989.13039326432
2377,98446.69725655047
2378,164622.00929081556
2379,105585.15433617246
2380,172618.74097035654
2381,138381.47824211515
2382,123992.42026125385
2383,128449.09159610738
2384,120904.79592763951
2385,170015.63140266875
2386,157092.22354596798
2387,169462.57859785826
2388,190824.04559910443
2389,174884.4497745364
2390,157332.2914734389
2391,183844.92379573203
2392,178304.89681366266
2393,155542.35965787186
2394,161796.9729600327
2395,112524.64649019304
2396,130863.50846607285
2397,119777.96165812064
2398,180972.16113978898
2399,244519.07836860782
2400,265782.1811149986
2401,218878.80585404107
2402,162087.1366795212
2403,122809.44232574567
2404,167285.43519891825
2405,143674.96820678134
2406,181578.77056111925
2407,176204.98320957765
2408,178109.8103298556
2409,149242.75713598466
2410,118322.02093483855
2411,181946.5492676941
2412,127426.1512668913
2413,145882.34110538408
2414,169176.15133664545
2415,122222.53175837449
2416,162996.4265955356
2417,157886.1964016862
2418,188804.430569933
2419,133593.4311686605
2420,192273.0871613121
2421,132574.04495255454
2422,155452.206701796
2423,110833.71517885654
2424,126375.5943945007
2425,84052.73019055049
2426,139735.74898872845
2427,116319.78936268375
2428,128210.0931637461
2429,173025.1816721667
2430,177735.72551750884
2431,151968.12602415076
2432,182511.75507347126
2433,152821.11695372246
2434,142251.0001866788
2435,140393.63431051566
2436,230718.85157597723
2437,191208.7830446929
2438,189131.14902909723
2439,158872.09139733054
2440,126703.83793478766
2441,164421.06383784482
2442,167724.88248649644
2443,168198.90576863446
2444,155784.94797305102
2445,156966.24823623413
2446,122686.66685449393
2447,113480.779238871
2448,105667.83931115884
2449,150138.4136865027
2450,112649.95916593542
2451,160141.47063355945
2452,88112.38688583557
2453,222905.7540979994
2454,173027.5898023454
2455,190853.4660563014
2456,141266.10436662557
2457,167942.0821954128
2458,173180.12516295983
2459,194613.11289737717
2460,151749.63698373977
2461,163462.21838751528
2462,143439.56926870518
2463,167069.69689779877
2464,97585.87183253001
2465,152830.46674739593
2466,141425.25293771768
2467,144505.42489059965
2468,146197.02569627218
2469,126074.84154950772
2470,91922.71020983395
2471,102504.83095053707
2472,89436.00363931303
2473,133928.25158571755
2474,110349.25465015824
2475,99265.71090977639
2476,153599.9806870341
2477,169382.10696277974
2478,132832.93099258273
2479,170801.62204185393
2480,173846.83246114993
2481,161504.00036451567
2482,202566.39349761498
2483,176873.9580706053
2484,181172.5333646472
2485,200723.51760415355
2486,137192.81557654266
2487,94903.01493633949
2488,152795.6576709025
2489,140567.45568019527
2490,152345.3434507499
2491,214619.0091139923
2492,143911.90977230674
2493,165635.5913715126
2494,116434.33944600154
2495,147328.5884142758
2496,115457.71787431011
2497,120935.86189806394
2498,189387.71789282956
2499,218003.71577920901
2500,172731.4110973032
2501,136368.5909461946
2502,128702.31042206087
2503,131980.05377201052
2504,114449.57729595977
2505,130624.29021948183
2506,134800.68221383763
2507,111477.18390275062
2508,133845.36965262372
2509,130253.82440221174
2510,134590.50403269636
2511,154674.66227189204
2512,130095.51340339996
2513,132608.59902102634
2514,130655.26173600029
2515,172384.75994978755
2516,178918.3714072295
2517,190458.46406630793
2518,170884.2377093157
2519,126946.1074657574
2520,135641.9337540458
2521,135376.99710912618
2522,136767.04791846155
2523,166367.5334702399
2524,175452.08974609995
2525,177923.82176258156
2526,166572.6210172283
2527,181152.93949369848
2528,183090.70087194143
2529,219349.15211035399
2530,234349.3657243654
2531,132047.9736409257
2532,133291.60685593053
2533,134642.53897619652
2534,125765.52741651284
2535,105091.88241663133
2536,131626.95987701663
2537,142580.7047587676
2538,162867.8758639101
2539,170275.44094793667
2540,166796.82714331374
2541,149681.24836967763
2542,154447.93738670112
2543,167890.28140517583
2544,151827.65574164008
2545,134213.18360591837
2546,137957.33195359533
2547,164727.5818084923
2548,111716.03789777916
2549,158539.40048420973
2550,63736.83355689304
2551,199543.5347915496
2552,177488.57272253456
2553,185192.71647085244
2554,119085.09424981153
2555,181526.0008838568
2556,204591.69356451038
2557,179910.38539550407
2558,80183.54333561857
2559,150273.32180235576
2560,174977.08065039729
2561,195281.08696392365
2562,153162.42192968391
2563,146677.41476234855
2564,144561.2725271028
2565,213758.63790225468
2566,155149.23649272256
2567,181885.75318894212
2568,133883.51830316204
2569,156288.9974256522
2570,208806.00294671347
2571,143476.74706032776
2572,180984.9203243326
2573,131239.09038085517
2574,112945.1095992461
2575,135447.18069900508
2576,104456.23154491071
2577,91617.03480017165
2578,179748.23263173742
2579,252245.3938116445
2580,84087.12057359528
2581,146005.7339082028
2582,160051.75442512849
2583,170148.10548846834
2584,156752.5283308351
2585,152167.86294070372
2586,144137.34094106554
2587,133847.73944131713
2588,171850.2938320597
2589,171234.21093705724
2590,151431.21674243617
2591,114388.52089279445
2592,135568.41349293393
2593,148094.17533676437
2594,152355.7956124842
2595,150707.85271009724
2596,118624.82498039215
2597,141873.2172266758
2598,117151.98623338554
2599,123186.10727159299
2600,128855.25089390526
2601,201779.7316857818
2602,191598.02197809253
2603,211121.50098060453
2604,182990.08845426602
2605,199151.02465177033
2606,191520.61644398497
2607,152638.45046167687
2608,130338.50239941735
2609,162306.24469389912
2610,184259.3809659982
2611,103161.95903669871
2612,161476.21775527688
2613,198769.39225226568
2614,183402.9893110935
2615,148228.596502437
2616,174751.62156437206
2617,107769.68568143502
2618,126574.32648651276
2619,104183.25911237256
2620,153934.91329191517
2621,130140.24422143585
2622,126890.74865122202
2623,111002.33015916806
2624,118811.75538702468
2625,97707.99658996807
2626,163055.2599534204
2627,161092.7663928837
2628,120848.45426194313
2629,98127.55415452756
2630,117478.98436736422
2631,112243.2385471844
2632,114679.4920224543
2633,137674.57567592143
2634,128643.31540219758
2635,159831.72051685367
2636,112591.43052201722
2637,155560.7870397773
2638,129882.62939092687
2639,127511.71593961192
2640,153360.06189223466
2641,197980.860279879
2642,149443.21075007334
2643,174990.1435221995
2644,165072.617741228
2645,196614.72751169893
2646,200171.53671877514
2647,184118.48532870895
2648,186954.6064058505
2649,145833.36588238485
2650,185179.92092806956
2651,162504.76297565477
2652,112763.40203506181
2653,131264.5733985266
2654,138147.48225289342
2655,126731.6431862741
2656,126089.87588964791
2657,135458.25919113433
2658,127000.54377629685
2659,118304.25597155992
2660,129703.63327193829
2661,136455.25085697512
2662,130469.79363477649
2663,132024.66753751994
2664,151496.45035831272
2665,153017.67855063174
2666,150273.8560384752
2667,165759.9604721593
2668,154779.60790549833
2669,156137.3996585485
2670,109738.80844514204
2671,156037.338131224
2672,178873.88726922026
2673,153655.16872185454
2674,151034.40847779604
2675,186879.34497629487
2676,140526.15240483
2677,124279.72251179318
2678,115044.47243112558
2679,137489.90305627979
2680,125658.48488090887
2681,106134.42995055772
2682,103147.00514421586
2683,95116.14591073268
2684,115569.32771998036
2685,106505.59177531528
2686,131169.34130194812
2687,145016.63942463786
2688,143065.82334907906
2689,164611.19018192418
2690,115376.00921282497
2691,144685.90308407866
2692,145310.34568686402
2693,146164.4492759061
2694,152039.39087176402
2695,132615.50390928946
2696,140103.1101276215
2697,124548.61667271498
2698,131204.87473958865
2699,148538.5144027031
2700,156196.6155437923
2701,164553.61557521074
2702,183171.05333560726
2703,147317.41911359702
2704,155572.85812067843
2705,163182.81622052385
2706,175901.8684390309
2707,193416.1358948581
2708,158592.4866689546
2709,157338.17989524922
2710,174322.20101399146
2711,113847.27283997767
2712,111688.16265177287
2713,182023.43672775367
2714,195810.80395853968
2715,168035.95669487427
2716,207854.24750072794
2717,149726.49327605002
2718,135998.2688323767
2719,162782.78181754772
2720,138823.93787115577
2721,169654.63469225928
2722,129429.93221017542
2723,167218.04587401063
2724,194947.59224648893
2725,163357.73347971513
2726,163860.58217677887
2727,139524.67275845134
2728,142442.51879817274
2729,142873.75892070725
2730,148985.13640376402
2731,208320.6790341531
2732,170666.7412858218
2733,135342.0693358906
