Id,OverallQual,PropertyAge,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotalArea,FullBath,HalfBath,TotalBath,TotRmsAbvGrd,BedroomAbvGr,Neighborhood,MSZoning,BldgType,Remodelled,IsNew,IsPartial,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,OverallQualLog,PropertyAgeLog,TotalBsmtSFLog,1stFlrSFLog,2ndFlrSFLog,GrLivAreaLog,TotalAreaLog,FullBathLog,HalfBathLog,TotalBathLog,TotRmsAbvGrdLog,BedroomAbvGrLog,SalePriceLog
22,0.6666666666666665,0.5661764705882353,0.19868995633187772,0.26744989633724947,0.0,0.2350440327968418,0.24310191366266132,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,IDOTRR,RM,1Fam,0,0,0,139400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5108256237659906,0.4486372799733731,0.18122925739534565,0.23700692618492628,0.0,0.21110662353086027,0.21760979924211812,0.1541506798272583,0.0,0.0,0.28768207245178096,0.3184537311185346,11.845109950883979
23,0.7777777777777777,0.044117647058823525,0.5542732376793512,0.5048375950241879,0.0,0.44366838748861226,0.5228081886960391,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,CollgCr,RL,1Fam,1,0,0,230000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5753641449035618,0.04317217186520872,0.4410080651119063,0.40868498209517395,0.0,0.367187365543775,0.42055612290604644,0.2876820724517809,0.0,0.18232155679395462,0.3483066942682157,0.3184537311185346,12.345838935721968
24,0.4444444444444445,0.22794117647058823,0.32439176543980036,0.2508638562543193,0.0,0.2204676586699059,0.2772585669781932,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,MeadowV,RM,TwnhsE,1,0,0,129900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3677247801253174,0.20533892668070308,0.28095330909370314,0.22383439762838758,0.0,0.19923411207283684,0.24471603656833762,0.2876820724517809,0.0,0.18232155679395462,0.28768207245178096,0.3184537311185346,11.774527900858468
25,0.4444444444444445,0.3088235294117647,0.330630068621335,0.2508638562543193,0.0,0.2204676586699059,0.2794837561192701,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,Sawyer,RL,1Fam,0,0,0,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.2691286645560331,0.2856525658617976,0.22383439762838758,0.0,0.19923411207283684,0.24645668104612162,0.2876820724517809,0.0,0.18232155679395462,0.28768207245178096,0.3184537311185346,11.944714374881176
26,0.7777777777777777,0.014705882352941176,0.48845913911416095,0.437456807187284,0.0,0.38445186759793504,0.45594125500667554,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,NridgHt,RL,1Fam,1,0,0,256300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5753641449035618,0.014598799421152683,0.39774145004830846,0.3628754460638798,0.0,0.32530429783707715,0.3756526021244642,0.2876820724517809,0.0,0.18232155679395462,0.3483066942682157,0.3184537311185346,12.454107814022272
27,0.4444444444444445,0.4338235294117647,0.280723643169058,0.19557705597788527,0.0,0.1718797449134528,0.22607921673342235,0.16666666666666666,0.25,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,134800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.3603446728276948,0.24742526440938062,0.17862896086034075,0.0,0.15860907916125447,0.2038214494016857,0.1541506798272583,0.22314355131420976,0.18232155679395462,0.22314355131420974,0.3184537311185346,11.811554895830454
28,0.7777777777777777,0.022058823529411763,0.5315034310667498,0.47339322736696615,0.0,0.4160340115396296,0.4944370271473075,0.5,0.0,0.4000000000000001,0.41666666666666663,0.375,NridgHt,RL,1Fam,0,0,0,306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5753641449035618,0.021819047394639746,0.42624988761906796,0.3875680586542513,0.0,0.34786001443195663,0.4017495654521569,0.4054651081081644,0.0,0.336472236621213,0.3483066942682157,0.3184537311185346,12.631343648903034
29,0.4444444444444445,0.3602941176470588,0.462882096069869,0.437456807187284,0.0,0.38445186759793504,0.4468179795282599,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,NAmes,RL,1Fam,0,0,0,207500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.30770093934227283,0.38040852827082683,0.3628754460638798,0.0,0.32530429783707715,0.36936664811857617,0.2876820724517809,0.0,0.18232155679395462,0.28768207245178096,0.22314355131420976,12.242891437918386
30,0.3333333333333333,0.5955882352941176,0.16219588271990018,0.06427090532135452,0.0,0.05648344974187672,0.09924343569203382,0.16666666666666666,0.0,0.0,0.16666666666666666,0.125,BrkSide,RM,1Fam,0,0,0,68500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2876820724517809,0.46724246780440754,0.1503112179920355,0.06228996877619097,0.0,0.05494589277557776,0.09462215743669371,0.1541506798272583,0.0,0.0,0.1541506798272583,0.11778303565638346,11.134603622683905
31,0.3333333333333333,0.6470588235294118,0.2024329382407985,0.10884588804422943,0.3674367436743674,0.29851199514120863,0.2909434801958167,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,IDOTRR,C (all),1Fam,0,0,0,40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2876820724517809,0.49899116611898786,0.18434695282793162,0.10331973391842769,0.31293799733323224,0.26121898976857155,0.2553733310423257,0.1541506798272583,0.0,0.0,0.28768207245178096,0.3184537311185346,10.596659732783579
32,0.4444444444444445,0.3088235294117647,0.3830318153462258,0.30891499654457494,0.0,0.27148496811418166,0.3355585224744103,0.16666666666666666,0.25,0.2,0.33333333333333337,0.375,Sawyer,RL,1Fam,0,0,0,149350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.2691286645560331,0.3242780570067585,0.26919854711453967,0.0,0.24018548364277909,0.2893495732550379,0.1541506798272583,0.22314355131420976,0.18232155679395462,0.28768207245178096,0.3184537311185346,11.914054519303125
33,0.7777777777777777,0.007352941176470588,0.3849033063006862,0.31098825155494125,0.0,0.2733070148800486,0.33756119270137963,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,CollgCr,RL,1Fam,1,0,0,179900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5753641449035618,0.007326040092072907,0.3256303222567722,0.2707812433035304,0.0,0.24161746479439838,0.29084795029388755,0.2876820724517809,0.0,0.18232155679395462,0.3483066942682157,0.3184537311185346,12.100161978566867
34,0.4444444444444445,0.375,0.4360573923892701,0.4720110573600553,0.0,0.41481931369571823,0.4595015576323988,0.16666666666666666,0.5,0.4000000000000001,0.33333333333333337,0.5,NAmes,RL,1Fam,1,0,0,165500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.3184537311185346,0.361901436672275,0.3866295320719869,0.0,0.3470018294404325,0.3780949785484611,0.1541506798272583,0.4054651081081644,0.336472236621213,0.28768207245178096,0.4054651081081644,12.016732516077072
35,0.8888888888888888,0.014705882352941176,0.4868995633187773,0.42398064961990317,0.0,0.37260856361979955,0.4467067200712061,0.5,0.0,0.4000000000000001,0.33333333333333337,0.25,NridgHt,RL,TwnhsE,1,0,0,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6359887667199967,0.014598799421152683,0.3966931220353274,0.35345622414738814,0.0,0.3167129904499126,0.36928974574610013,0.4054651081081644,0.0,0.336472236621213,0.28768207245178096,0.22314355131420976,12.533579815765737
36,0.7777777777777777,0.014705882352941176,0.34840923268870866,0.27574291637871456,0.7260726072607261,0.6431825083510477,0.5955718736092567,0.5,0.25,0.6000000000000001,0.5833333333333334,0.5,NridgHt,RL,1Fam,0,0,0,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5753641449035618,0.014598799421152683,0.2989255514981335,0.2435286884313136,0.5458486585555538,0.496634915266371,0.4672322134239924,0.4054651081081644,0.22314355131420976,0.47000362924573563,0.4595323293784402,0.4054651081081644,12.6410997921206
37,0.4444444444444445,0.11029411764705882,0.34217092950717404,0.26364892881824464,0.0,0.23170361372608564,0.29183355585224746,0.16666666666666666,0.25,0.2,0.33333333333333337,0.375,CollgCr,RL,1Fam,0,0,0,145000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.1046249510788723,0.29428839966910136,0.23400351095795205,0.0,0.20839826289465482,0.25606257032178636,0.1541506798272583,0.22314355131420976,0.18232155679395462,0.28768207245178096,0.3184537311185346,11.884495917930655
38,0.4444444444444445,0.40441176470588236,0.40455396132252025,0.33275742916378714,0.0,0.292438505921652,0.3585892300845572,0.16666666666666666,0.25,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,153000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.33961854231057786,0.33971978713207335,0.2872500510167986,0.0,0.256530748645116,0.3064468305278021,0.1541506798272583,0.22314355131420976,0.18232155679395462,0.22314355131420974,0.3184537311185346,11.938199736300925
39,0.4444444444444445,0.41911764705882354,0.3296943231441048,0.24982722874913615,0.0,0.21955663528697236,0.2784824210057855,0.3333333333333333,0.0,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,109000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.3500353031688336,0.2849490835957121,0.22300532476066878,0.0,0.19848737899520083,0.24567376595241394,0.2876820724517809,0.0,0.18232155679395462,0.22314355131420974,0.3184537311185346,11.599112335481124
40,0.3333333333333333,0.3897058823529412,0.0,0.28265376641326884,0.0,0.2484057090798664,0.1820204717400979,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,Edwards,RL,Duplex,1,0,0,82000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2876820724517809,0.3290921293235904,0.0,0.24893118671466202,0.0,0.22186730452151415,0.1672252384109953,0.2876820724517809,0.0,0.18232155679395462,0.28768207245178096,0.22314355131420976,11.314486721293981
41,0.5555555555555556,0.3014705882352941,0.3393636930754835,0.34208707671043537,0.0,0.3006377163680535,0.3413440142412105,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,NAmes,RL,1Fam,1,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.44183275227903923,0.2634948468377771,0.2921946452692281,0.29422592221978633,0.0,0.26285469523900673,0.2936721070011116,0.2876820724517809,0.0,0.18232155679395462,0.28768207245178096,0.3184537311185346,11.982935344196433
42,0.4444444444444445,0.3529411764705882,0.42108546475358705,0.3434692467173462,0.0,0.30185241421196485,0.3713840676457499,0.16666666666666666,0.5,0.4000000000000001,0.24999999999999997,0.25,Timber,RL,1Fam,1,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.30228087187293357,0.3514209913975745,0.2952552583889005,0.0,0.2637881842216129,0.31582049821696867,0.1541506798272583,0.4054651081081644,0.336472236621213,0.22314355131420974,0.22314355131420976,12.04355959836804
43,0.4444444444444445,0.1764705882352941,0.26200873362445415,0.19004837595024188,0.0,0.16702095353780747,0.2158433466844682,0.3333333333333333,0.0,0.2,0.24999999999999997,0.25,SawyerW,RL,1Fam,1,0,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3677247801253174,0.1625189294977749,0.23270468455819251,0.17399395835619225,0.0,0.15445430818847963,0.19543794850535154,0.2876820724517809,0.0,0.18232155679395462,0.22314355131420974,0.22314355131420976,11.87757552297847
