Id,SalePrice,OverallQual,ExterQual,ExterCond,OverallCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,LotArea,BsmtFullBath,BsmtHalfBath,YearBuilt,FullBath,HalfBath,TotRmsAbvGrd,BedroomAbvGr,KitchenAbvGr,HeatingQC,GarageCars,OpenPorchSF,YearRemodAdd,YrSold,PoolArea,WoodDeckSF,MasVnrArea,KitchenQual,Fireplaces,GarageArea,Neighborhood,MSZoning,BldgType,Functional,MSSubClass,Condition1,LotConfig,MasVnrType,SaleType,SaleCondition,Foundation,HouseStyle,Stories,HasPorch,IsRemodelled,PropertyAge,TotalBath,HasPool,HasDeck,OverallGrade,ExterGrade,TotalArea,CoreArea,Neighborhood_ordinal,MSSubClass_ordinal,MasVnrType_ordinal,Foundation_ordinal,SaleType_ordinal,SaleCondition_ordinal,Stories_1,Stories_2,Stories_S
11,129500,0.3677247801253174,0.28768207245178096,0.5,0.5,0.15718558352241235,0.15014344831944693,0.0,0.12487496809637624,0.04523487540804573,1,0,0.6739130434782616,0.3333333333333333,0.0,0.24999999999999997,0.375,0.3333333333333333,1.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.33333333333333337,0.0,0.23964973107621043,Sawyer,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,0.3161764705882353,0.2,0,0,0.2696629213483146,0.27272727272727276,0.13679939377215541,0.1422947735390261,0.24999999999999997,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
12,345000,0.6359887667199967,0.6931471805599453,0.5,0.5,0.1758906664636642,0.1777985700499455,0.4402056942980218,0.3183852215442949,0.04846403698250499,1,0,0.9637681159420293,0.6666666666666666,0.0,0.75,0.5,0.3333333333333333,1.0,0.75,3.091042453358316,0.93333333333333,0.0,0.0,4.997212273764115,0.152252784218388,0.9999999999999999,0.6666666666666666,0.41807915062426104,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,New,Partial,PConc,2Story,2,1,0,0.007352941176470588,0.6000000000000001,0,1,0.4943820224719101,0.5454545454545455,0.2686542853891803,0.2446654091893607,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0,1,0
13,144000,0.3677247801253174,0.28768207245178096,0.5,0.625,0.13912130456273655,0.12454205008065854,0.0,0.10336153334131995,0.053102169433678285,1,0,0.6521739130434785,0.3333333333333333,0.0,0.16666666666666666,0.25,0.3333333333333333,0.5,0.25,0.0,0.20000000000000284,0.5,0.0,4.948759890378168,0.0,0.33333333333333337,0.0,0.22173211847580201,Sawyer,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,0,1,0.3382352941176471,0.2,0,1,0.3258426966292135,0.27272727272727276,0.11657327500153922,0.12265621664764798,0.24999999999999997,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
14,279500,0.5108256237659906,0.5108256237659906,0.5,0.5,0.21874765144267877,0.23600223927266623,0.0,0.19765182524489935,0.042783751271347585,0,0,0.9710144927536231,0.3333333333333333,0.0,0.41666666666666663,0.375,0.3333333333333333,1.0,0.75,3.5263605246161616,0.9500000000000028,0.25,0.0,5.081404364984463,0.16127085055951168,0.6666666666666666,0.3333333333333333,0.4652320376175345,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,New,Partial,PConc,1Story,1,1,0,0.007352941176470588,0.2,0,1,0.3820224719101123,0.40909090909090906,0.20540980954107815,0.20899594989318962,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,1.0,1,0,0
15,157000,0.44183275227903923,0.28768207245178096,0.5,0.5,0.18654068520307587,0.1913445179011027,0.0,0.15967955942035386,0.04398322686843079,1,0,0.6376811594202909,0.3333333333333333,0.25,0.24999999999999997,0.25,0.3333333333333333,0.5,0.25,5.365976015021851,0.1666666666666643,0.5,0.0,0.0,0.11727408694177971,0.33333333333333337,0.3333333333333333,0.22173211847580201,NAmes,RL,1Fam,Typ,20,Norm,Corner,BrkFace,Deed,Normal,CBlock,1Story,1,1,1,0.3529411764705882,0.3,0,0,0.3258426966292135,0.27272727272727276,0.16957576022574186,0.17414317062098492,0.37499999999999994,0.7142857142857143,1.0,0.6666666666666667,0.3333333333333333,0.5,1,0,0
16,132000,0.5108256237659906,0.28768207245178096,0.5,0.875,0.12766314425609057,0.1127220632713004,0.0,0.09345877186299734,0.022279121671887028,0,0,0.4130434782608692,0.16666666666666666,0.0,0.24999999999999997,0.25,0.3333333333333333,1.0,0.5,4.727387818712341,0.8500000000000014,0.25,0.0,3.8918202981106265,0.0,0.33333333333333337,0.0,0.34089524342971084,BrkSide,RM,1Fam,Typ,45,Norm,Corner,None,Deed,Normal,BrkTil,1.5Unf,1,1,0,0.5735294117647058,0.0,0,1,0.6179775280898876,0.27272727272727276,0.10608965309667152,0.11190761250238047,0.20833333333333334,0.14285714285714285,0.5,0.3333333333333333,0.3333333333333333,0.5,1,0,0
17,149000,0.44183275227903923,0.28768207245178096,0.5,0.75,0.1521379003427595,0.14300905420557286,0.0,0.11887094739178503,0.04541802109201491,1,0,0.7101449275362324,0.3333333333333333,0.0,0.24999999999999997,0.25,0.3333333333333333,1.0,0.5,0.0,0.3333333333333357,1.0,0.0,0.0,0.10130104871252252,0.33333333333333337,0.3333333333333333,0.29155327207780035,NAmes,RL,1Fam,Typ,20,Norm,CulDSac,BrkFace,Deed,Normal,CBlock,1Story,1,0,1,0.29411764705882354,0.2,0,0,0.4606741573033708,0.27272727272727276,0.1311520246529937,0.13681029909686665,0.37499999999999994,0.7142857142857143,1.0,0.6666666666666667,0.3333333333333333,0.5,1,0,0
18,90000,0.2876820724517809,0.28768207245178096,0.5,0.5,0.0,0.19946006683112488,0.0,0.16656123817486826,0.043406046935584024,0,0,0.6884057971014492,0.3333333333333333,0.0,0.33333333333333337,0.25,0.6666666666666666,0.5,0.5,0.0,0.28333333333333144,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.3103429689211668,Sawyer,RL,Duplex,Typ,90,Norm,Inside,None,Deed,Normal,Other,1Story,1,0,1,0.2867647058823529,0.2,0,0,0.21348314606741572,0.27272727272727276,0.10888175113049053,0.0808912097143826,0.24999999999999997,0.3571428571428571,0.5,0.0,0.3333333333333333,0.5,1,0,0
19,159000,0.3677247801253174,0.28768207245178096,0.5,0.5,0.16748204293118032,0.1646506621652637,0.0,0.13710450408942362,0.05631932089430026,1,0,0.9565217391304355,0.3333333333333333,0.25,0.33333333333333337,0.375,0.3333333333333333,1.0,0.5,4.634728988229636,0.8999999999999986,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.34089524342971084,SawyerW,RL,1Fam,Typ,20,RRAe,Inside,None,Deed,Normal,PConc,1Story,1,1,1,0.029411764705882353,0.3,0,0,0.2696629213483146,0.27272727272727276,0.14830867110994841,0.15347482653678537,0.49999999999999994,0.7142857142857143,0.5,1.0,0.3333333333333333,0.5,1,0,0
20,139000,0.3677247801253174,0.28768207245178096,0.5,0.625,0.15564593733681956,0.20751028347836,0.0,0.1733958829155275,0.028839958017628745,0,0,0.6231884057971016,0.16666666666666666,0.0,0.33333333333333337,0.375,0.3333333333333333,0.5,0.25,0.0,0.25,0.75,0.0,0.0,0.0,0.33333333333333337,0.0,0.1884148496096146,NAmes,RL,1Fam,Min1,20,Norm,Inside,None,CO,Abnorml,CBlock,1Story,1,0,0,0.375,0.0,0,0,0.3258426966292135,0.27272727272727276,0.1669483017893148,0.16393673633595574,0.37499999999999994,0.7142857142857143,0.5,0.6666666666666667,0.0,0.0,1,0,0
21,325300,0.5753641449035618,0.5108256237659906,0.5,0.5,0.1735543773504208,0.1731778456174901,0.4636274121064596,0.3254851967547842,0.05861411448740122,0,0,0.9637681159420293,0.5,0.25,0.5833333333333334,0.5,0.3333333333333333,1.0,0.75,5.043425116919247,0.93333333333333,0.0,0.0,5.484796933490655,0.19317347405031016,0.6666666666666666,0.3333333333333333,0.47097283501348564,NridgHt,RL,1Fam,Typ,60,Norm,Corner,BrkFace,New,Partial,PConc,2Story,2,1,0,0.007352941176470588,0.5,0,1,0.4382022471910112,0.40909090909090906,0.2726224540662812,0.24706258851613253,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0,1,0
22,139400,0.5108256237659906,0.28768207245178096,0.5,0.75,0.09917118846178438,0.16348221023096185,0.0,0.13611847278521183,0.02833575518114018,0,0,0.42028985507246475,0.16666666666666666,0.0,0.33333333333333337,0.375,0.3333333333333333,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.18020365977921982,IDOTRR,RM,1Fam,Typ,45,Norm,Inside,None,Deed,Normal,PConc,1.5Unf,1,0,0,0.5661764705882353,0.0,0,0,0.5393258426966292,0.27272727272727276,0.12277936838580185,0.11651717572513576,0.041666666666666664,0.14285714285714285,0.5,1.0,0.3333333333333333,0.5,1,0,0
23,230000,0.5753641449035618,0.5108256237659906,0.5,0.5,0.2552890612323499,0.28911518915210477,0.0,0.24313824905650952,0.0387001347870649,0,0,0.9420289855072461,0.3333333333333333,0.0,0.41666666666666663,0.375,0.3333333333333333,1.0,0.5,5.075173815233827,0.8666666666666671,0.5,0.0,5.147494476813453,0.14997045864132788,0.6666666666666666,0.3333333333333333,0.31960705988096494,CollgCr,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,0.044117647058823525,0.2,0,1,0.4382022471910112,0.40909090909090906,0.2475940695245095,0.24965875038970703,0.6666666666666666,0.7142857142857143,1.0,1.0,0.3333333333333333,0.5,1,0,0
24,129900,0.3677247801253174,0.28768207245178096,0.5,0.75,0.15718558352241235,0.1540851168047795,0.0,0.12819502426690826,0.013574511968873791,1,0,0.7536231884057969,0.3333333333333333,0.0,0.33333333333333337,0.375,0.3333333333333333,0.5,0.5,4.709530201312334,0.43333333333333,0.25,0.0,4.61512051684126,0.0,0.33333333333333337,0.3333333333333333,0.33888721062646526,MeadowV,RM,TwnhsE,Typ,120,Norm,Inside,None,Deed,Normal,PConc,1Story,1,1,1,0.22794117647058823,0.2,0,1,0.3820224719101123,0.27272727272727276,0.13888294489574207,0.14381291562504844,0.0,0.9285714285714286,0.5,1.0,0.3333333333333333,0.5,1,0,0
25,154000,0.3677247801253174,0.28768207245178096,0.75,0.875,0.15997888142802505,0.1540851168047795,0.0,0.12819502426690826,0.03195039453519795,1,0,0.695652173913043,0.3333333333333333,0.0,0.33333333333333337,0.375,0.3333333333333333,1.0,0.25,4.51085950651685,0.8500000000000014,1.0,0.0,6.008813185442595,0.0,0.6666666666666666,0.3333333333333333,0.1742969680638296,Sawyer,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,0,0.3088235294117647,0.2,0,1,0.4382022471910112,0.40909090909090906,0.1399230947710898,0.14532875644887913,0.24999999999999997,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
26,256300,0.5753641449035618,0.5108256237659906,0.5,0.5,0.22817180496194953,0.25502991798593566,0.0,0.2139073587720666,0.05868023237561995,0,0,0.9782608695652169,0.3333333333333333,0.0,0.41666666666666663,0.375,0.3333333333333333,1.0,0.75,4.04305126783455,0.9500000000000028,0.75,0.0,0.0,0.29003348318332517,0.6666666666666666,0.3333333333333333,0.48713392053591736,NridgHt,RL,1Fam,Typ,20,Norm,Corner,BrkFace,Deed,Normal,PConc,1Story,1,1,1,0.014705882352941176,0.2,0,0,0.4382022471910112,0.40909090909090906,0.21914177273293026,0.22156584917259212,0.9999999999999999,0.7142857142857143,1.0,1.0,0.3333333333333333,0.5,1,0,0
27,134800,0.3677247801253174,0.28768207245178096,0.5,0.75,0.13741092786299478,0.12210797179977895,0.0,0.10132071630646726,0.027203779945535318,0,1,0.5724637681159432,0.16666666666666666,0.25,0.24999999999999997,0.375,0.3333333333333333,0.5,0.5,3.4965075614664802,0.8333333333333357,1.0,0.0,5.407171771460119,0.0,0.6666666666666666,0.0,0.34089524342971084,NAmes,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,CBlock,1Story,1,1,0,0.4338235294117647,0.10000000000000003,0,1,0.3820224719101123,0.27272727272727276,0.11465593312741273,0.12079517392688496,0.37499999999999994,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
28,306000,0.5753641449035618,0.5108256237659906,0.5,0.5,0.24599022344937493,0.27335319313591633,0.0,0.2296034250515017,0.04647603565024052,1,0,0.9782608695652169,0.5,0.0,0.41666666666666663,0.375,0.3333333333333333,1.0,0.75,3.9318256327243257,0.9666666666666686,1.0,0.0,0.0,0.11134729119185048,0.6666666666666666,0.3333333333333333,0.43465411571847373,NridgHt,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,0,0.022058823529411763,0.4000000000000001,0,0,0.4382022471910112,0.40909090909090906,0.23562069018743975,0.23840571549076334,0.9999999999999999,0.7142857142857143,1.0,1.0,0.3333333333333333,0.5,1,0,0
29,207500,0.3677247801253174,0.28768207245178096,0.5,0.625,0.21743168862610665,0.25502991798593566,0.0,0.2139073587720666,0.06785454827202243,1,0,0.6159420289855078,0.3333333333333333,0.0,0.33333333333333337,0.25,0.3333333333333333,0.5,0.25,5.556828061699537,0.7833333333333314,0.0,0.0,5.666426688112432,0.0,0.33333333333333337,0.6666666666666666,0.2029120591490321,NAmes,RL,1Fam,Typ,20,Norm,CulDSac,None,Deed,Normal,CBlock,1Story,1,1,0,0.3602941176470588,0.2,0,1,0.3258426966292135,0.27272727272727276,0.2151962352082085,0.21579484293846496,0.37499999999999994,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
30,68500,0.2876820724517809,0.28768207245178096,0.5,0.625,0.0816780310142672,0.04179444489642208,0.0,0.03444147120312104,0.02321119464208774,0,0,0.3985507246376816,0.16666666666666666,0.0,0.16666666666666666,0.125,0.3333333333333333,0.25,0.25,0.0,0.0,0.5,0.0,3.912023005428146,0.0,0.0,0.0,0.15636462860316747,BrkSide,RM,1Fam,Typ,30,Feedr,Inside,None,Deed,Normal,BrkTil,1Story,1,0,0,0.5955882352941176,0.0,0,1,0.2584269662921348,0.27272727272727276,0.05195671172826992,0.05999590165348928,0.20833333333333334,0.07142857142857142,0.5,0.3333333333333333,0.3333333333333333,0.5,1,0,0
31,40000,0.2876820724517809,0.28768207245178096,0.25,0.375,0.10094817693471313,0.069788027195861,0.28026968053293494,0.16990492411793154,0.03309962232639747,0,0,0.3478260869565215,0.16666666666666666,0.0,0.33333333333333337,0.375,0.3333333333333333,0.5,0.25,4.007333185232471,0.0,0.5,0.0,0.0,0.0,0.33333333333333337,0.0,0.16237787582661925,IDOTRR,C (all),1Fam,Typ,70,Feedr,Inside,None,Deed,Normal,BrkTil,2Story,2,1,0,0.6470588235294118,0.0,0,0,0.16853932584269662,0.13636363636363635,0.14526280003725878,0.13359707622663497,0.041666666666666664,0.6428571428571428,0.5,0.3333333333333333,0.3333333333333333,0.5,0,1,0
32,149350,0.3677247801253174,0.28768207245178096,0.5,0.625,0.18313955274958638,0.18659571991812166,0.0,0.15565670420829614,0.033298567015908664,0,0,0.6811594202898554,0.16666666666666666,0.25,0.33333333333333337,0.375,0.3333333333333333,0.75,0.25,4.189654742026425,0.93333333333333,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.17488920971572727,Sawyer,RL,1Fam,Typ,20,Norm,CulDSac,None,Deed,Normal,CBlock,1Story,1,1,0,0.3088235294117647,0.10000000000000003,0,0,0.3258426966292135,0.27272727272727276,0.16578395103636223,0.1704572099420615,0.24999999999999997,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
33,179900,0.5753641449035618,0.5108256237659906,0.5,0.5,0.18395688013468542,0.18773748978526134,0.0,0.15662366641095657,0.04456007385676234,0,0,0.9782608695652169,0.3333333333333333,0.0,0.41666666666666663,0.375,0.3333333333333333,1.0,0.5,3.4339872044851463,0.9500000000000028,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.29365853601326275,CollgCr,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,PConc,1Story,1,1,1,0.007352941176470588,0.2,0,0,0.4382022471910112,0.40909090909090906,0.16669529736038774,0.17134308036763113,0.6666666666666666,0.7142857142857143,0.5,1.0,0.3333333333333333,0.5,1,0,0
34,165500,0.3677247801253174,0.28768207245178096,0.5,0.5,0.20604234554075843,0.2726546251717763,0.0,0.22900426385922118,0.04233581691311637,0,1,0.6304347826086953,0.16666666666666666,0.5,0.33333333333333337,0.5,0.3333333333333333,0.75,0.5,3.6635616461296463,0.14999999999999858,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.27401362498584314,NAmes,RL,1Fam,Typ,20,Norm,Inside,None,Deed,Normal,CBlock,1Story,1,1,1,0.375,0.2,0,0,0.2696629213483146,0.27272727272727276,0.2206772816718666,0.2167824973397375,0.37499999999999994,0.7142857142857143,0.5,0.6666666666666667,0.3333333333333333,0.5,1,0,0
35,277500,0.6359887667199967,0.6931471805599453,0.5,0.5,0.2275202117936553,0.24807119599873595,0.0,0.20795723060622417,0.027717646392497037,1,0,0.9637681159420293,0.5,0.0,0.33333333333333337,0.25,0.3333333333333333,1.0,0.5,3.871201010907891,0.9166666666666643,0.25,0.0,5.318119993844216,0.1336717012613647,0.9999999999999999,0.3333333333333333,0.33081451290135405,NridgHt,RL,TwnhsE,Typ,120,Norm,Inside,BrkFace,Deed,Normal,PConc,1Story,1,1,1,0.014705882352941176,0.4000000000000001,0,1,0.4943820224719101,0.5454545454545455,0.21514802268740746,0.21847335303355078,0.9999999999999999,0.9285714285714286,1.0,1.0,0.3333333333333333,0.5,1,0,0
36,309000,0.5753641449035618,0.5108256237659906,0.5,0.5,0.16789723911734006,0.1681478485545128,0.4942236799512422,0.3357722392849273,0.0550947488440918,0,0,0.9565217391304355,0.5,0.25,0.5833333333333334,0.5,0.3333333333333333,1.0,0.75,3.4965075614664802,0.9166666666666643,0.0,0.0,4.736198448394496,0.07628783392976544,0.6666666666666666,0.3333333333333333,0.39696647338670177,NridgHt,RL,1Fam,Typ,60,Norm,Inside,BrkFace,Deed,Normal,PConc,2Story,2,1,0,0.014705882352941176,0.5,0,1,0.4382022471910112,0.40909090909090906,0.2776625355688716,0.24945403511382064,0.9999999999999999,1.0,1.0,1.0,0.3333333333333333,0.5,0,1,0
37,145000,0.3677247801253174,0.28768207245178096,0.5,0.5,0.16512600275880007,0.1613364959579851,0.0,0.13430821967833592,0.043710338341699816,0,0,0.8840579710144922,0.16666666666666666,0.25,0.33333333333333337,0.375,0.3333333333333333,1.0,0.5,4.174387269895637,0.75,0.75,0.0,5.973809611869261,0.0,0.33333333333333337,0.0,0.3879166378667839,CollgCr,RL,1Fam,Typ,20,Norm,Corner,None,Deed,Normal,PConc,1Story,1,1,0,0.11029411764705882,0.10000000000000003,0,1,0.2696629213483146,0.27272727272727276,0.14567634359445764,0.15091747275490017,0.6666666666666666,0.7142857142857143,0.5,1.0,0.3333333333333333,0.5,1,0,0
38,153000,0.3677247801253174,0.28768207245178096,0.5,0.625,0.1924987258476482,0.1996480190918041,0.0,0.1667207150909227,0.03324431329838543,0,1,0.5942028985507246,0.16666666666666666,0.25,0.24999999999999997,0.375,0.3333333333333333,0.75,0.5,0.0,0.6666666666666643,0.75,0.0,0.0,0.29336085781260796,0.33333333333333337,0.3333333333333333,0.3009922514387331,NAmes,RL,1Fam,Typ,20,Norm,Inside,BrkFace,Deed,Normal,CBlock,1Story,1,0,0,0.40441176470588236,0.10000000000000003,0,0,0.3258426966292135,0.27272727272727276,0.17621462180693975,0.1805976451338369,0.37499999999999994,0.7142857142857143,1.0,0.6666666666666667,0.3333333333333333,0.5,1,0,0
