Id,OverallQual,PropertyAge,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotalArea,FullBath,HalfBath,TotalBath,TotRmsAbvGrd,BedroomAbvGr,Neighborhood,MSZoning,BldgType,Remodelled,IsNew,IsPartial,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,SalePriceLog
11,0.4444444444444445,0.3161764705882353,0.32439176543980036,0.243953006219765,0.0,0.21439416945034925,0.2728081886960392,0.3333333333333333,0.0,0.2,0.24999999999999997,0.375,Sawyer,RL,1Fam,1,0,0,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.771443882099637
12,0.8888888888888888,0.007352941176470588,0.3665003119151591,0.2930200414651002,0.6281628162816282,0.6043121773458853,0.5735425011125945,0.6666666666666666,0.0,0.6000000000000001,0.75,0.5,NridgHt,RL,1Fam,0,0,1,345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.75130259456002
13,0.4444444444444445,0.3382352941176471,0.28446662507797876,0.1997235659986178,0.0,0.1755238384451868,0.23008455718736093,0.3333333333333333,0.0,0.2,0.16666666666666666,0.25,Sawyer,RL,1Fam,1,0,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.87757552297847
14,0.6666666666666665,0.007352941176470588,0.46600124766063633,0.4008293020041465,0.0,0.3522623747342849,0.4243435692033823,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,CollgCr,RL,1Fam,0,0,1,279500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.540761149388421
15,0.5555555555555556,0.3529411764705882,0.39082969432314413,0.3175535590877678,0.0,0.27907682963862745,0.343902981753449,0.3333333333333333,0.25,0.4000000000000001,0.24999999999999997,0.25,NAmes,RL,1Fam,1,0,0,157000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.964007453736912
16,0.6666666666666665,0.5735294117647058,0.2595134123518403,0.17968210089841047,0.0,0.1579107197084725,0.2082777036048064,0.16666666666666666,0.0,0.0,0.24999999999999997,0.25,BrkSide,RM,1Fam,0,0,0,132000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.790564777297387
17,0.5555555555555556,0.29411764705882354,0.31316281971303805,0.23151347615756734,0.0,0.2034618888551473,0.2607921673342234,0.3333333333333333,0.0,0.2,0.24999999999999997,0.25,NAmes,RL,1Fam,1,0,0,149000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.91170829631447
18,0.3333333333333333,0.2867647058823529,0.0,0.3324118866620594,0.0,0.2921348314606742,0.21406319537160662,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,Sawyer,RL,Duplex,1,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.407576060361786
19,0.4444444444444445,0.029411764705882353,0.34747348721147847,0.26952315134761573,0.0,0.2368660795627088,0.29750778816199375,0.3333333333333333,0.25,0.4000000000000001,0.33333333333333337,0.375,SawyerW,RL,1Fam,1,0,0,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.976665770490767
20,0.4444444444444445,0.375,0.32096069868995636,0.34727021423635107,0.0,0.30519283328272095,0.33811748998664887,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,NAmes,RL,1Fam,0,0,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.842236406331555
21,0.7777777777777777,0.007352941176470588,0.36119775421085465,0.2847270214236351,0.66996699669967,0.6201032493167326,0.5832220738762794,0.5,0.25,0.6000000000000001,0.5833333333333334,0.5,NridgHt,RL,1Fam,0,0,1,325300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.692506186542177
22,0.6666666666666665,0.5661764705882353,0.19868995633187772,0.26744989633724947,0.0,0.2350440327968418,0.24310191366266132,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,IDOTRR,RM,1Fam,0,0,0,139400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.845109950883979
23,0.7777777777777777,0.044117647058823525,0.5542732376793512,0.5048375950241879,0.0,0.44366838748861226,0.5228081886960391,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,CollgCr,RL,1Fam,1,0,0,230000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.345838935721968
24,0.4444444444444445,0.22794117647058823,0.32439176543980036,0.2508638562543193,0.0,0.2204676586699059,0.2772585669781932,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,MeadowV,RM,TwnhsE,1,0,0,129900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.774527900858468
25,0.4444444444444445,0.3088235294117647,0.330630068621335,0.2508638562543193,0.0,0.2204676586699059,0.2794837561192701,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,Sawyer,RL,1Fam,0,0,0,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.944714374881176
26,0.7777777777777777,0.014705882352941176,0.48845913911416095,0.437456807187284,0.0,0.38445186759793504,0.45594125500667554,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,NridgHt,RL,1Fam,1,0,0,256300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.454107814022272
27,0.4444444444444445,0.4338235294117647,0.280723643169058,0.19557705597788527,0.0,0.1718797449134528,0.22607921673342235,0.16666666666666666,0.25,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,134800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.811554895830454
28,0.7777777777777777,0.022058823529411763,0.5315034310667498,0.47339322736696615,0.0,0.4160340115396296,0.4944370271473075,0.5,0.0,0.4000000000000001,0.41666666666666663,0.375,NridgHt,RL,1Fam,0,0,0,306000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.631343648903034
29,0.4444444444444445,0.3602941176470588,0.462882096069869,0.437456807187284,0.0,0.38445186759793504,0.4468179795282599,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,NAmes,RL,1Fam,0,0,0,207500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.242891437918386
30,0.3333333333333333,0.5955882352941176,0.16219588271990018,0.06427090532135452,0.0,0.05648344974187672,0.09924343569203382,0.16666666666666666,0.0,0.0,0.16666666666666666,0.125,BrkSide,RM,1Fam,0,0,0,68500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.134603622683905
31,0.3333333333333333,0.6470588235294118,0.2024329382407985,0.10884588804422943,0.3674367436743674,0.29851199514120863,0.2909434801958167,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,IDOTRR,C (all),1Fam,0,0,0,40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.596659732783579
32,0.4444444444444445,0.3088235294117647,0.3830318153462258,0.30891499654457494,0.0,0.27148496811418166,0.3355585224744103,0.16666666666666666,0.25,0.2,0.33333333333333337,0.375,Sawyer,RL,1Fam,0,0,0,149350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.914054519303125
33,0.7777777777777777,0.007352941176470588,0.3849033063006862,0.31098825155494125,0.0,0.2733070148800486,0.33756119270137963,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,CollgCr,RL,1Fam,1,0,0,179900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.100161978566867
34,0.4444444444444445,0.375,0.4360573923892701,0.4720110573600553,0.0,0.41481931369571823,0.4595015576323988,0.16666666666666666,0.5,0.4000000000000001,0.33333333333333337,0.5,NAmes,RL,1Fam,1,0,0,165500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.016732516077072
35,0.8888888888888888,0.014705882352941176,0.4868995633187773,0.42398064961990317,0.0,0.37260856361979955,0.4467067200712061,0.5,0.0,0.4000000000000001,0.33333333333333337,0.25,NridgHt,RL,TwnhsE,1,0,0,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.533579815765737
36,0.7777777777777777,0.014705882352941176,0.34840923268870866,0.27574291637871456,0.7260726072607261,0.6431825083510477,0.5955718736092567,0.5,0.25,0.6000000000000001,0.5833333333333334,0.5,NridgHt,RL,1Fam,0,0,0,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.6410997921206
37,0.4444444444444445,0.11029411764705882,0.34217092950717404,0.26364892881824464,0.0,0.23170361372608564,0.29183355585224746,0.16666666666666666,0.25,0.2,0.33333333333333337,0.375,CollgCr,RL,1Fam,0,0,0,145000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.884495917930655
38,0.4444444444444445,0.40441176470588236,0.40455396132252025,0.33275742916378714,0.0,0.292438505921652,0.3585892300845572,0.16666666666666666,0.25,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,153000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.938199736300925
39,0.4444444444444445,0.41911764705882354,0.3296943231441048,0.24982722874913615,0.0,0.21955663528697236,0.2784824210057855,0.3333333333333333,0.0,0.2,0.24999999999999997,0.375,NAmes,RL,1Fam,0,0,0,109000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.599112335481124
40,0.3333333333333333,0.3897058823529412,0.0,0.28265376641326884,0.0,0.2484057090798664,0.1820204717400979,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,Edwards,RL,Duplex,1,0,0,82000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.314486721293981
41,0.5555555555555556,0.3014705882352941,0.3393636930754835,0.34208707671043537,0.0,0.3006377163680535,0.3413440142412105,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,NAmes,RL,1Fam,1,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.982935344196433
42,0.4444444444444445,0.3529411764705882,0.42108546475358705,0.3434692467173462,0.0,0.30185241421196485,0.3713840676457499,0.16666666666666666,0.5,0.4000000000000001,0.24999999999999997,0.25,Timber,RL,1Fam,1,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12.04355959836804
43,0.4444444444444445,0.1764705882352941,0.26200873362445415,0.19004837595024188,0.0,0.16702095353780747,0.2158433466844682,0.3333333333333333,0.0,0.2,0.24999999999999997,0.25,SawyerW,RL,1Fam,1,0,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.87757552297847
44,0.4444444444444445,0.2426470588235294,0.2925764192139738,0.20870767104353832,0.0,0.18341937443061038,0.2387627948375612,0.3333333333333333,0.0,0.2,0.24999999999999997,0.375,CollgCr,RL,1Fam,0,0,0,130250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.777218637129327
45,0.4444444444444445,0.34558823529411764,0.3587024329382408,0.2819626814098134,0.0,0.24779836015791076,0.30952380952380953,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,NAmes,RL,1Fam,1,0,0,141000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.856522261533737
46,0.8888888888888888,0.03676470588235294,0.5464753587024329,0.48997926744989634,0.0,0.4306103856665655,0.5104583889630618,0.5,0.0,0.4000000000000001,0.33333333333333337,0.25,NridgHt,RL,TwnhsE,1,0,0,319900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.675766851909591
47,0.6666666666666665,0.044117647058823525,0.4472863381160324,0.40912232204561155,0.34708470847084705,0.5511691466747647,0.5634178905206942,0.3333333333333333,0.25,0.4000000000000001,0.33333333333333337,0.125,Mitchel,RL,1Fam,1,0,0,239686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.387089184491993
48,0.7777777777777777,0.007352941176470588,0.5165315034310668,0.45680718728403596,0.0,0.4014576374126937,0.47841566533155316,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,Somerst,FV,1Fam,1,0,0,249700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12.428019481065613
49,0.3333333333333333,0.6544117647058824,0.2295695570804741,0.13890808569454044,0.3938393839383938,0.33950804737321594,0.33066310636404095,0.3333333333333333,0.0,0.2,0.5,0.25,OldTown,RM,2fmCon,0,0,1,113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.635151947212842
50,0.4444444444444445,0.3014705882352941,0.29787897691827825,0.21458189357290947,0.0,0.18858184026723354,0.24443702714730753,0.3333333333333333,0.0,0.2,0.33333333333333337,0.375,Sawyer,RL,1Fam,1,0,0,127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.751950239425476
51,0.5555555555555556,0.07352941176470588,0.2476606363069245,0.15894955079474776,0.3718371837183718,0.3449741876708169,0.3411214953271028,0.3333333333333333,0.25,0.4000000000000001,0.33333333333333337,0.375,Gilbert,RL,1Fam,1,0,0,177000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.083910661257521
52,0.5555555555555556,0.5294117647058824,0.2545227698066126,0.16655148583275742,0.0,0.2556938961433344,0.23809523809523808,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,BrkSide,RM,1Fam,0,0,0,114500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.648338835562747
53,0.4444444444444445,0.34558823529411764,0.2545227698066126,0.16655148583275742,0.0,0.14637109019131492,0.19804183355585225,0.3333333333333333,0.0,0.2,0.24999999999999997,0.25,IDOTRR,RM,Duplex,1,0,0,110000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.608244735642321
54,0.8888888888888888,0.1838235294117647,0.5745477230193388,0.5210780926053904,0.0,0.4579410871545704,0.5404984423676011,0.3333333333333333,0.25,0.4000000000000001,0.24999999999999997,0.0,Veenker,RL,1Fam,0,0,0,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,12.861001210669146
55,0.4444444444444445,0.38235294117647056,0.11977542108546475,0.35452660677263304,0.0,0.3115699969632554,0.2710280373831776,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,NAmes,RL,1Fam,1,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.775297421715827
56,0.5555555555555556,0.3235294117647059,0.44447910168434185,0.3769868693849343,0.0,0.33130883692681445,0.4013128615932354,0.3333333333333333,0.0,0.2,0.41666666666666663,0.375,NAmes,RL,1Fam,1,0,0,180500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.103491596905931
57,0.7777777777777777,0.07352941176470588,0.3025577043044292,0.22425708362128538,0.4158415841584158,0.4266626176738537,0.4205607476635514,0.5,0.25,0.6000000000000001,0.41666666666666663,0.375,Somerst,FV,Twnhs,0,0,0,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.058158312538197
58,0.6666666666666665,0.014705882352941176,0.26824703680598877,0.18175535590877678,0.473047304730473,0.42089280291527487,0.40409434801958166,0.3333333333333333,0.25,0.4000000000000001,0.41666666666666663,0.375,CollgCr,RL,1Fam,1,0,0,196500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.188422799337028
59,1.0,0.0,0.4398003742981909,0.37733241188666206,0.8355335533553355,0.7928940176131188,0.7378727191811303,0.5,0.25,0.6000000000000001,0.6666666666666666,0.375,StoneBr,RL,1Fam,1,1,1,438780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,12.991755706536901
60,0.4444444444444445,0.2647058823529412,0.24329382407985028,0.15411195577055975,0.0,0.13543880959611299,0.18602581219403652,0.16666666666666666,0.0,0.0,0.16666666666666666,0.25,CollgCr,RL,1Fam,1,0,0,124900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.735276702486741
61,0.5555555555555556,0.014705882352941176,0.36119775421085465,0.2847270214236351,0.0,0.2502277558457334,0.3121940364931019,0.3333333333333333,0.25,0.4000000000000001,0.24999999999999997,0.375,SawyerW,RL,1Fam,1,0,1,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.970356641102999
62,0.4444444444444445,0.6397058823529411,0.1653150343106675,0.08534899792674497,0.2915291529152915,0.23595505617977527,0.2318647085002225,0.16666666666666666,0.0,0.0,0.33333333333333337,0.375,IDOTRR,RM,1Fam,0,0,0,101000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.522885696764481
63,0.7777777777777777,0.007352941176470588,0.42732376793512167,0.3579820317899101,0.0,0.3146067415730337,0.38295505117935025,0.3333333333333333,0.0,0.2,0.33333333333333337,0.25,NridgHt,RL,TwnhsE,1,0,0,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.218500103788143
64,0.6666666666666665,0.6544117647058824,0.17966313162819714,0.1962681409813407,0.4444444444444444,0.41785605830549655,0.3702714730752114,0.3333333333333333,0.0,0.2,0.5833333333333334,0.375,OldTown,RM,1Fam,0,0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.849404844423074
65,0.6666666666666665,0.08823529411764705,0.3296943231441048,0.24982722874913615,0.5374037403740374,0.516246583662314,0.4958834000890076,0.5,0.25,0.6000000000000001,0.5,0.375,CollgCr,RL,1Fam,0,0,0,219500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.299112067295642
66,0.7777777777777777,0.022058823529411763,0.35651902682470366,0.2795438838977194,0.7315731573157316,0.6495596720315823,0.6031375166889185,0.3333333333333333,0.25,0.4000000000000001,0.5833333333333334,0.5,NridgHt,RL,1Fam,0,0,0,317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.666660207428574
