Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Train,HasPorch,IsRemodelled,PropertyAge,TotalBath,HasPool,HasDeck,IsNew,IsPartial,OverallGrade,ExterGrade,TotalArea,CoreArea,SimpleOverallQual,SimpleOverallCond,SalePriceBand,SalePrice,Linear,Ridge,Lasso,ElasticNet,LinearError,RidgeError,LassoError,ElasticNetError,LinearRMSE,RidgeRMSE,LassoRMSE,ElasticNetRMSE,SalePriceLog,LinearRMSLE,LinearRMSLEDiff,RidgeRMSLE,RidgeRMSLEDiff,LassoRMSLE,LassoRMSLEDiff,ElasticNetRMSLE,ElasticNetRMSLEDiff
1381,30,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,2,No,Rec,203,Unf,0,661,864,GasA,3,N,FuseF,864,0,0,864,1,0,2,0,2,1,3,5,Typ,0,None,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,0,0,None,None,None,0,6,5,WD,Normal,1,0,0,96,2.0,0,0,0,0,9,6,2592,1728,1,1,0,58500,76832,76272,79022,76808,18332,17772,20522,18308,18332.0,17772.0,20522.0,18308.0,10.97679912709094,9.816457993563025,1.1603411335279148,9.785435730759993,1.1913633963309476,9.929301487429107,1.0474976396618327,9.815148021212604,1.1616511058783363
1101,30,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,No,Rec,290,Unf,0,0,290,GasA,3,N,FuseF,438,0,0,438,0,0,1,0,1,1,2,3,Typ,0,None,Detchd,1930.0,Unf,1,246,TA,TA,N,0,0,0,0,0,0,None,None,None,0,1,4,WD,Normal,1,0,0,89,1.0,0,0,0,0,10,9,1166,728,1,2,0,60000,61683,62045,60583,62514,1683,2045,583,2514,1683.0,2045.0,583.0,2514.0,11.002116507732017,7.428927194802272,3.5731893129297454,7.6236419465115715,3.378474561220446,6.369900982828227,4.63221552490379,7.83002808253384,3.1720884251981776
411,20,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3,2,No,Unf,0,Unf,0,1276,1276,GasA,3,Y,FuseA,1276,0,0,1276,0,0,1,0,3,1,3,5,Mod,0,None,Attchd,1958.0,Unf,1,350,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,4,COD,Abnorml,1,0,1,51,1.0,0,0,0,0,15,6,3828,2552,2,1,0,60000,99282,97513,107427,98136,39282,37513,47427,38136,39282.0,37513.0,47427.0,38136.0,11.002116507732017,10.578547134297418,0.42356937343459933,10.532469475620287,0.4696470321117303,10.766968050577962,0.23514845715405563,10.548940218483393,0.4531762892486242
637,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,No,Unf,0,Unf,0,264,264,Grav,2,N,FuseA,800,0,0,800,0,0,1,0,1,1,2,4,Maj1,1,1,None,None,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,1,4,ConLw,Normal,1,0,0,73,1.0,0,0,0,0,6,4,1864,1064,1,1,0,60000,60213,60047,60058,59024,213,47,58,-976,213.0,47.0,58.0,976.0,11.002116507732017,5.365976015021851,5.636140492710166,3.871201010907891,7.130915496824127,4.07753744390572,6.924579063826298,6.884486652042782,4.117629855689235
376,30,RL,,10020,Pave,None,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,Gd,BLQ,350,Unf,0,333,683,GasA,4,N,FuseA,904,0,0,904,1,0,1,1,1,1,2,4,Maj1,0,None,None,None,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,4,WD,Normal,1,0,0,87,1.5,0,0,0,0,1,4,2491,1587,1,1,0,61000,59767,59791,62368,60087,-1233,-1209,1368,-913,1233.0,1209.0,1368.0,913.0,11.0186455364637,7.1180162044653335,3.900629331998366,7.098375638590786,3.920269897872913,7.221835825288449,3.796809711175251,6.81783057145415,4.20081496500955
463,20,RL,60.0,8281,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,553,BLQ,311,0,864,GasA,4,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,Typ,1,1,Detchd,1965.0,Unf,1,360,TA,TA,Y,0,0,236,0,0,0,None,GdWo,None,0,12,4,WD,Normal,1,0,1,44,1.0,0,0,0,0,25,9,2592,1728,2,2,0,62383,107153,107312,110834,108509,44770,44929,48451,46126,44770.0,44929.0,48451.0,46126.0,11.04106411122238,10.709315887371531,0.33174822385084823,10.712861002064205,0.3282031091581743,10.788328896136694,0.25273521508568564,10.739153740836397,0.3019103703859827
1433,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,656,656,GasA,3,Y,SBrkr,968,0,0,968,0,0,2,0,4,1,3,5,Typ,0,None,Detchd,1928.0,Unf,1,216,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,8,2,WD,Normal,1,0,0,80,2.0,0,0,0,0,24,9,2592,1624,2,2,0,64500,95269,96136,103714,97760,30769,31636,39214,33260,30769.0,31636.0,39214.0,33260.0,11.07443600653965,10.334295468316087,0.740140538223562,10.362082600698466,0.7123534058411831,10.576814605646767,0.4976214008928821,10.412140818440461,0.6622951880991881
875,50,RM,52.0,5720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,676,676,GasA,5,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,3,5,Typ,0,None,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,None,None,None,0,8,4,WD,Abnorml,1,0,0,68,1.5,0,1,0,0,30,9,2938,1807,2,2,0,66500,104735,104503,107390,104734,38235,38003,40890,38234,38235.0,38003.0,40890.0,38234.0,11.104972264124868,10.551532759183653,0.5534395049412151,10.545446696326641,0.5595255677982269,10.618665268916827,0.4863069952080412,10.551506605478325,0.5534656586465427
399,30,RM,60.0,8967,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2,1,No,Unf,0,Unf,0,961,961,GasA,4,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,3,6,Maj2,0,None,Detchd,1920.0,Unf,1,338,Po,Po,N,0,0,0,0,0,0,None,None,None,0,11,2,WD,Abnorml,1,0,0,87,1.0,0,0,0,0,10,6,3115,2038,2,1,0,67000,66243,66862,81864,68735,-757,-138,14864,1735,757.0,138.0,14864.0,1735.0,11.112462823634855,6.630683385642372,4.481779437992484,4.9344739331306915,6.177988890504164,9.606764735432199,1.5056980882026565,7.459338895220296,3.6531239284145594
621,30,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,No,BLQ,41,Unf,0,823,864,GasA,3,N,FuseF,864,0,0,864,1,0,2,0,2,1,3,5,Typ,0,None,None,None,None,0,0,None,None,N,0,0,100,0,0,0,None,None,None,0,9,3,WD,Normal,1,0,0,94,2.0,0,0,0,0,9,9,2592,1728,1,1,0,67000,77975,77648,79395,78329,10975,10648,12395,11329,10975.0,10648.0,12395.0,11329.0,11.112462823634855,9.303466349965667,1.808996473669188,9.273221270015384,1.8392415536194715,9.42512911890764,1.6873337047272159,9.335209354022052,1.7772534696128037
1280,50,C (all),60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,Unf,0,Unf,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,Typ,0,None,Detchd,1980.0,RFn,2,528,TA,TA,Y,30,0,164,0,0,0,None,None,None,0,4,5,COD,Abnorml,1,0,0,90,1.0,0,1,0,0,16,12,2954,1826,2,2,0,68400,64399,65608,73890,68587,-4001,-2792,5490,187,4001.0,2792.0,5490.0,187.0,11.133142723386813,8.294549515143679,2.838593208243134,7.934871565945177,3.198271157441636,8.610865667278873,2.5222770561079404,5.236441962829949,5.896700760556864
30,30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,520,520,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,2,4,Typ,0,None,Detchd,1920.0,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,None,None,None,0,5,3,WD,Normal,1,0,0,81,1.0,0,1,0,0,24,9,1560,1040,2,2,0,68500,81155,80798,75552,81540,12655,12298,7052,13040,12655.0,12298.0,7052.0,13040.0,11.134603622683905,9.445886690007436,1.6887169326764688,9.41727323724241,1.7173303854414943,8.86120833720818,2.2733952854757256,9.475853519656901,1.6587501030270033
1322,20,RL,,6627,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,None,None,None,None,0,None,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,Typ,0,None,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,7,3,WD,Normal,1,0,0,59,1.0,0,0,0,0,18,9,1440,720,1,2,0,72500,81349,81212,78272,79561,8849,8712,5772,7061,8849.0,8712.0,5772.0,7061.0,11.19135563385109,9.088172738001974,2.103182895849116,9.072571442231286,2.1187841916198042,8.660947155060933,2.5304084787901573,8.862483576488332,2.3288720573627586
265,30,RM,30.0,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,Unf,0,Unf,0,680,680,GasA,4,N,FuseP,764,0,0,764,0,0,1,0,2,1,3,4,Typ,0,None,Detchd,1965.0,Unf,2,504,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,3,WD,Normal,1,0,0,83,1.0,0,0,0,0,25,9,2208,1444,2,2,0,73000,84677,85325,87165,86344,11677,12325,14165,13344,11677.0,12325.0,14165.0,13344.0,11.19822841866684,9.365462008843483,1.832766409823357,9.419466131522189,1.7787622871446516,9.558600006313569,1.6396284123532716,9.498897061838624,1.6993313568282158
916,160,RM,21.0,2001,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,Typ,0,None,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2,WD,Normal,1,0,1,37,1.5,0,0,0,0,20,9,2730,1638,2,2,0,75000,82751,83514,90058,84638,7751,8514,15058,9638,7751.0,8514.0,15058.0,9638.0,11.225256725762893,8.955706153570603,2.2695505721922906,9.049584593096789,2.1756721326661044,9.61973109808682,1.605525627676073,9.173572647783969,2.0516840779789245
615,180,RM,21.0,1491,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,Av,LwQ,150,GLQ,480,0,630,GasA,5,Y,SBrkr,630,0,0,630,1,0,2,0,1,1,3,3,Typ,0,None,None,None,None,0,0,None,None,Y,96,24,0,0,0,0,None,None,None,0,5,5,WD,Normal,1,1,1,38,2.0,0,1,0,0,24,9,1890,1260,2,2,0,75500,86137,86657,90491,87085,10637,11157,14991,11585,10637.0,11157.0,14991.0,11585.0,11.231901180182515,9.272187775302262,1.9597134048802527,9.319912008405474,1.9119891717770408,9.615272004478204,1.6166291757043112,9.35755275165657,1.8743484285259449
384,45,RH,60.0,9000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,No,Unf,0,Unf,0,784,784,GasA,3,N,FuseA,784,0,0,784,0,0,1,0,2,1,3,5,Typ,0,None,Detchd,1950.0,Unf,2,360,Fa,Fa,N,0,0,91,0,0,0,None,None,None,0,10,4,WD,Normal,1,0,0,81,1.0,0,0,0,0,18,9,2352,1568,2,1,0,76000,83650,84038,85231,85433,7650,8038,9231,9433,7650.0,8038.0,9231.0,9433.0,11.23850177707664,8.942591637231851,2.295910139844789,8.99205997632796,2.2464418007486806,9.13043098874788,2.10807078832876,9.152075463844207,2.086426313232433
251,30,RL,55.0,5350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,1,CBlock,3,3,No,Unf,0,Unf,0,728,728,GasA,5,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,2,6,Mod,0,None,None,None,None,0,0,None,None,Y,263,0,0,0,0,0,None,GdWo,Shed,450,5,5,WD,Normal,1,0,0,70,1.0,0,1,0,0,6,3,3340,2034,1,1,0,76500,83288,81512,86576,80618,6788,5012,10076,4118,6788.0,5012.0,10076.0,4118.0,11.245059091624615,8.823058934301647,2.4220001573229677,8.519789817263504,2.7252692743611107,9.218010878280403,2.0270482133442123,8.323365694436081,2.921693397188534
330,70,RM,60.0,6402,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,Mn,Unf,0,Unf,0,596,596,GasA,3,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,3,6,Typ,0,None,Detchd,1920.0,Unf,1,189,Fa,Fa,N,0,0,137,0,0,0,None,GdWo,None,0,7,4,WD,Normal,1,0,0,89,1.0,0,0,0,0,25,9,2980,1788,2,2,0,78000,92530,93339,95381,93773,14530,15339,17381,15773,14530.0,15339.0,17381.0,15773.0,11.264476926102367,9.584039577320695,1.6804373487816715,9.638219074921247,1.6262578511811192,9.763190466997406,1.5012864591049606,9.666118293957936,1.5983586321444303
1327,30,RH,70.0,4270,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Rec,544,Unf,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,Typ,0,None,None,None,None,0,0,None,None,Y,0,0,286,0,0,0,None,None,None,0,5,2,WD,Normal,1,0,0,76,1.0,0,0,0,0,18,9,2092,1318,1,2,0,79000,75175,75677,75247,75601,-3825,-3323,-3753,-3399,3825.0,3323.0,3753.0,3399.0,11.277215789596893,8.249575150000199,3.0276406395966937,8.10892415597534,3.1682916336215534,8.230577217146454,3.046638572450439,8.131530710604252,3.1456850789926403
156,50,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,572,572,Grav,2,N,FuseF,572,524,0,1096,0,0,1,0,2,1,3,5,Typ,0,None,None,None,None,0,0,None,None,N,0,8,128,0,0,0,None,None,None,0,4,3,WD,Normal,1,1,0,84,1.0,0,0,0,0,30,9,2764,1668,2,2,0,79000,100428,100784,102483,101346,21428,21784,23483,22346,21428.0,21784.0,23483.0,22346.0,11.277215789596893,9.972500423823082,1.304715365773811,9.988976938551543,1.2882388510453495,10.064074617184076,1.2131411724128167,10.014447362844386,1.2627684267525066
